[LNS] Loaded map 64x64, agents: 100
[LNS] Map:
.@...@.@........................@...@.....@...@.................
.......@.............@...@.........@.........@....@.............
......................@.........@.....................@....@....
..@.@..@...........................@@.............@.@.....@....@
......@..@.........@........@...................................
.....@.@........@@............@...@..@......@.........@.....@...
............@........@.....@..................@...@...@@......@.
..@..........................@..........@........@..............
......@.@..............@...........@....................@...@...
@@................@....@..........................@....@.......@
.....@.................@....................@....@.......@@.....
.@...........................@.............@..............@.....
.@..@.....@.................@.....@@..........................@.
.........@@......@.@.............@..........@................@..
....@....@..............@..@............@..@...@..........@.....
....@............@...........@.@...@........@.....@.............
..............................................@..@..............
..@.......@...@...............................@..........@......
......................@.@......@.....@@.......@...@.@...........
@......@..........@....@..............................@....@....
@.@..........@......@..@............@..@.......@.....@........@.
....@.....@...@..@...........@.@@@..........@@..@........@......
...............@.....@@....................@...............@....
..@.@..@@@.@.....@..............@...@.........@.................
..........@......@..............@........@.......@...@..........
..................@..................................@.@.....@..
@....@...@@...@..........@....................@.................
........@.......@.@....................................@...@.@.@
@................@.........@......@..@..............@...........
....@..@..@@............@........................@..............
..................................@..@...........@...........@..
........@..........@.........@........@.....@..............@.@..
................@...........@..............@........@........@..
...@...@...........@.......@.....................@..............
.....@.............@...................@.@................@.....
...@.....@..........@@..........@..........................@....
....@...@..............@..............@.@............@.......@..
.......@....................................@.............@.....
.................@@.....@....@................@.................
.....@..@..........@....@....@@.........@..@....@..@.........@..
..@.......@.@......@..........@.@@....................@....@....
..............@...........................@....@................
.....@...........@.............@....@........................@..
....@......@........@........@......@..........@.....@.@........
..@@....@..........@..@...............@.................@..@....
..................@.........@@.....@.................@......@...
...................@.........@...@.........@........@......@....
..@...@.....@......................................@........@...
@..............@............................@.....@...@@........
............................@............@..@......@............
.............................@.@@..........@....@......@..@.....
.....@.....@................@@@.@......................@..@@....
...@.@...@.........@............@...................@...........
....@..................@.......@@.......@..@..........@....@.@..
.....................@@...@..@...............@.......@..@......@
...................@......@......@............@................@
.......@..@..@.@..@.@..@@..@....@@..........@...................
..................@...........................@@@...@...........
...........................@....@.........@.....................
........@..........@......@........@............................
...............................@..................@.@...........
........................@....................@.......@........@.
..@..........................@..@...@.....@.@.........@.........
@@.........@@@.............@....@..................@........@.@@
[LNS] Agents (start -> goal):
  Agent 0: (42,38) -> (8,9)
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 13...
DEBUG: CNF has 959 clauses
DEBUG: First clause: 1 
DEBUG: Adding 959 clauses to MiniSAT
DEBUG: Clause load summary: input=959, added=959, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 948 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 1 0 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 14...
DEBUG: CNF has 960 clauses
DEBUG: First clause: 1 
DEBUG: Adding 960 clauses to MiniSAT
DEBUG: Clause load summary: input=960, added=960, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 949 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 15...
DEBUG: CNF has 961 clauses
DEBUG: First clause: 1 
DEBUG: Adding 961 clauses to MiniSAT
DEBUG: Clause load summary: input=961, added=961, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 950 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 16...
DEBUG: CNF has 962 clauses
DEBUG: First clause: 1 
DEBUG: Adding 962 clauses to MiniSAT
DEBUG: Clause load summary: input=962, added=962, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 951 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 0 1 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 17...
DEBUG: CNF has 963 clauses
DEBUG: First clause: 1 
DEBUG: Adding 963 clauses to MiniSAT
DEBUG: Clause load summary: input=963, added=963, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 952 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 18...
DEBUG: CNF has 964 clauses
DEBUG: First clause: 1 
DEBUG: Adding 964 clauses to MiniSAT
DEBUG: Clause load summary: input=964, added=964, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 953 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 19...
DEBUG: CNF has 965 clauses
DEBUG: First clause: 1 
DEBUG: Adding 965 clauses to MiniSAT
DEBUG: Clause load summary: input=965, added=965, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 954 clauses and 318 variables
DEBUG: MiniSAT found 318 variables
DEBUG: Assignment size: 318
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 318 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 318
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0 0 1 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 1 vertex collisions and 0 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 20...
DEBUG: CNF has 966 clauses
DEBUG: First clause: 1 
DEBUG: Adding 966 clauses to MiniSAT
DEBUG: Clause load summary: input=966, added=966, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 955 clauses and 318 variables
[LNS] Local problem is unsatisfiable after 20 iterations
[LNS] No Solution found -> Safety run solving without assignment
[LNS] Lazy solving iteration 21...
DEBUG: CNF has 966 clauses
DEBUG: First clause: 1 
DEBUG: Adding 966 clauses to MiniSAT
DEBUG: Clause load summary: input=966, added=966, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 955 clauses and 318 variables
[LNS] Local problem is unsatisfiable after 21 iterations
[LNS] No Solution found + Safety run failed -> UNSAT
[LNS] Failed to find local solution after 10000 iterations
[LNS] Local problem appears to be unsatisfiable in current zone
[LNS] Expanded MDD did not resolve conflicts, trying next agent...
[LNS] Current conflicts: 1
[LNS] Updated collision tracking: 128 vertex collisions, 102 edge collisions
[LNS] Waiting time attempt 26...
[LNS] Will expand MDD for 1 chosen agents involved in 1 conflicts
  Agent 34 used 1 waiting timesteps, 15 remaining
[LNS] Expanding MDD for agent 34 by 1 timestep
[LNS] Updated agent 34 entry/exit time: [40, 104]
[LNS] Time window extended: [40, 42] -> [40, 104]
[LNS] Local zone agents: 66 77 34 
[LNS] New agents already in local zone: 
[LNS] Recreating local CNF with expanded MDDs
[LNS] Attempting lazy solving with expanded MDD...
[LNS] Starting lazy solving of conflict zone...
[LNS] Adding 128 pre-discovered vertex collisions...
[LNS] Adding 102 pre-discovered edge collisions...
[LNS] Discovered edge collisions: 
[LNS] Lazy solving iteration 1...
DEBUG: CNF has 973 clauses
DEBUG: First clause: 1 
DEBUG: Adding 973 clauses to MiniSAT
DEBUG: Clause load summary: input=973, added=973, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 962 clauses and 321 variables
[LNS] Local problem is unsatisfiable after 1 iterations
[LNS] No Solution found -> Safety run solving without assignment
[LNS] Lazy solving iteration 2...
DEBUG: CNF has 973 clauses
DEBUG: First clause: 1 
DEBUG: Adding 973 clauses to MiniSAT
DEBUG: Clause load summary: input=973, added=973, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 962 clauses and 321 variables
[LNS] Local problem is unsatisfiable after 2 iterations
[LNS] No Solution found + Safety run failed -> UNSAT
[LNS] Failed to find local solution after 10000 iterations
[LNS] Local problem appears to be unsatisfiable in current zone
[LNS] Expanded MDD did not resolve conflicts, trying next agent...
[LNS] Current conflicts: 1
[LNS] Updated collision tracking: 128 vertex collisions, 102 edge collisions
[LNS] Waiting time attempt 27...
[LNS] Will expand MDD for 1 chosen agents involved in 1 conflicts
  Agent 34 used 3 waiting timesteps, 12 remaining
[LNS] Expanding MDD for agent 34 by 3 timestep
[LNS] Updated agent 34 entry/exit time: [40, 107]
[LNS] Time window extended: [40, 42] -> [40, 107]
[LNS] Local zone agents: 66 77 34 
[LNS] New agents already in local zone: 
[LNS] Recreating local CNF with expanded MDDs
[LNS] Attempting lazy solving with expanded MDD...
[LNS] Starting lazy solving of conflict zone...
[LNS] Adding 128 pre-discovered vertex collisions...
[LNS] Adding 102 pre-discovered edge collisions...
[LNS] Discovered edge collisions: 
[LNS] Lazy solving iteration 1...
DEBUG: CNF has 994 clauses
DEBUG: First clause: 1 
DEBUG: Adding 994 clauses to MiniSAT
DEBUG: Clause load summary: input=994, added=994, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 983 clauses and 330 variables
[LNS] Local problem is unsatisfiable after 1 iterations
[LNS] No Solution found -> Safety run solving without assignment
[LNS] Lazy solving iteration 2...
DEBUG: CNF has 994 clauses
DEBUG: First clause: 1 
DEBUG: Adding 994 clauses to MiniSAT
DEBUG: Clause load summary: input=994, added=994, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=6
DEBUG: After adding clauses, solver has 983 clauses and 330 variables
[LNS] Local problem is unsatisfiable after 2 iterations
[LNS] No Solution found + Safety run failed -> UNSAT
[LNS] Failed to find local solution after 10000 iterations
[LNS] Local problem appears to be unsatisfiable in current zone
[LNS] Expanded MDD did not resolve conflicts, trying next agent...
[LNS] Current conflicts: 1
[LNS] Updated collision tracking: 128 vertex collisions, 102 edge collisions
[LNS] Waiting time attempt 28...
[LNS] Will expand MDD for 1 chosen agents involved in 1 conflicts
  Agent 77 used 5 waiting timesteps, 8 remaining
[LNS] Expanding MDD for agent 77 by 5 timestep
[LNS] Updated agent 77 entry/exit time: [40, 89]
[LNS] Time window unchanged: [40, 42] 
[LNS] Recreating local CNF with expanded MDDs
[LNS] Attempting lazy solving with expanded MDD...
[LNS] Starting lazy solving of conflict zone...
[LNS] Adding 128 pre-discovered vertex collisions...
[LNS] Adding 102 pre-discovered edge collisions...
[LNS] Discovered edge collisions: 
[LNS] Lazy solving iteration 1...
DEBUG: CNF has 1029 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1029 clauses to MiniSAT
DEBUG: Clause load summary: input=1029, added=1029, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=5
DEBUG: After adding clauses, solver has 1019 clauses and 345 variables
DEBUG: MiniSAT found 345 variables
DEBUG: Assignment size: 345
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 345 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 345
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 1 vertex collisions and 3 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 2...
DEBUG: CNF has 1033 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1033 clauses to MiniSAT
DEBUG: Clause load summary: input=1033, added=1033, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=8
DEBUG: After adding clauses, solver has 1020 clauses and 345 variables
DEBUG: MiniSAT found 345 variables
DEBUG: Assignment size: 345
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 345 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 345
Input assignment: 1 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 1 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 0 0 1 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 1 0 0 0 1 0 1 0 0 1 0 1 
=== END DEBUG ===
[LNS] Extracted paths for 3 agents
[LNS] Adjusting collisions by start_t: 40
[LNS] Found 0 vertex collisions and 1 edge collisions
[LNS] Adding collision clauses and solving again...
[LNS] Lazy solving iteration 3...
DEBUG: CNF has 1034 clauses
DEBUG: First clause: 1 
DEBUG: Adding 1034 clauses to MiniSAT
DEBUG: Clause load summary: input=1034, added=1034, tautologies_skipped=0, duplicates_skipped=0, unit_clauses=5, empties=0, intra_clause_literals_removed=0, added_but_db_unchanged=8
DEBUG: After adding clauses, solver has 1021 clauses and 345 variables
DEBUG: MiniSAT found 345 variables
DEBUG: Assignment size: 345
DEBUG: First few assignment values: 1 1 0 1 0 1 0 0 0 1 
[LNS] Found solution with 345 variable assignments

=== DEBUG: cnf_assignment_to_paths ===
Input assignment size: 345
